user,has_ht,followers,friends
849620721416388609,0,2,4
807357579911372800,0,50338,1255
842443819,0,156,171
42324605,0,534,494
3326808915,0,8071,6173
715266103,0,663,284
15863814,0,2338,2559
3096769248,0,402,636
3633892275,0,455,358
150255354,0,582,728
571030661,0,1485,453
18295003,0,2522,3016
327210920,0,2976,1298
220063541,0,212,568
703082248774537216,0,94,648
733377178700681216,0,2385,1685
190170261,0,150,185
3361744319,0,549,367
97551172,1,120,248
130809034,0,30,99
6970272,0,583,781
2820375326,0,371,236
1137524118,0,13018,14032
844200235345870848,0,988,4279
2863608731,1,634,989
21207353,1,16,42
708566872862490624,0,76,70
44917831,0,25979,1633
772091220709347328,1,153,155
3795114614,0,117,126
229021547,0,638,2043
279181637,1,267,325
850040924549894144,0,0,21
466973445,1,1004,1924
1607103878,0,745,298
188421267,0,892,1799
2780748739,1,30151,28149
3020454226,0,659,1811
42410010,0,16,61
92635991,0,1394,596
181346267,0,449,382
627669907,0,1513,1482
3680354534,0,18,151
734184127419670530,0,2187,5000
2781021258,0,3307,4312
1241755663,1,5967,6018
4221272775,0,929,916
2997932378,1,8,35
3675830893,0,152,95
2882958919,0,140,95
844678331341639680,0,68,37
211363136,0,1487,828
16188039,1,1189,153
2991686373,0,223,162
419711837,1,6164,3699
2495218232,0,44,20
849817645364924416,0,90,901
2947973327,0,3006,2673
53222655,0,4726,4778
190110061,0,490,185
193058545,1,3109,1184
456775778,0,10491,10197
6767742,0,1415,325
4292343562,0,2547,2296
1407736092,0,211,1244
224453856,0,2175,1053
849831963020144640,1,0,0
2353646388,1,975,825
3137102552,1,351,639
2792565844,0,9750,256
81629694,0,255,366
4344182662,0,194,156
2716028982,0,817,1124
2332743042,1,403,85
396597033,0,548,526
2306709643,0,1225,95
2526318951,0,3356,3207
824047925865156608,0,83,86
2911539322,0,974,3591
16458398,0,421,149
90445637,0,264,274
972804438,1,2715,2713
48124952,0,9850,2004
740947419118985216,0,137,31
704106043517771776,0,156,577
409671514,1,70,77
322623127,0,1291,201
1491453758,0,47,94
346919521,0,579,653
817564714947313664,0,296,903
274156373,0,863,768
756695231697915904,0,204,39
636215696,0,694,572
237820042,0,781,213
2909981794,0,232,194
734158777532964865,0,155,85
502548565,1,106,119
244068568,0,762,548
118439144,0,2604,209
814191002101645312,0,623,797
79066751,0,649,429
58228464,1,5737,583
585416955,0,822,603
2301990517,0,1778,1989
803334258878246914,0,7,20
3509074634,0,31,66
831776913588887552,0,253,292
4907705432,0,295,2439
832351863148314624,0,1775,1569
803278348726042625,0,4,66
20925446,0,3569,3448
266113548,0,543,622
2273839917,0,271,201
806417283870498816,0,171,416
65759695,0,4162,3677
765201544472064000,0,532,373
828462613021470723,0,206,231
849168463474110464,0,36,239
2355303367,0,5308,5838
3429383913,0,61,188
705759606249644032,1,42,221
101273143,0,174,352
2147892282,0,2032,478
747588227444285440,0,848,760
25870571,0,462,2052
83147344,0,832,1883
627269951,1,7038,113
45711394,0,1064,548
4827359275,0,198,417
199163602,0,389,578
23203769,0,1122,2828
91351001,1,411,859
2967237488,0,471,542
4765194254,0,34,113
43486562,1,139,166
457065988,0,6444,590
614816006,0,870,727
807268221921492992,0,13343,1091
242637799,0,1310,1235
422892163,0,429,402
808448136159121408,1,103,161
715637143020765184,0,136,411
496376829,0,365,892
76337273,1,511,603
775345047038484481,1,0,21
4907706381,0,34,360
807651436515524612,0,1,21
120969408,0,1803,505
4168147000,0,110,36
2681835872,1,30,54
1300387106,0,1,13
916373624,0,1040,180
783516714071883776,1,293,256
278105270,0,1055,374
587198832,0,158,250
2288942616,0,498,520
264870992,0,94,83
369647213,1,273,464
803800286770954240,0,12,41
821063666422267908,0,854,1492
1254978349,0,1147,549
103603653,0,2265,2362
50584222,0,1038,545
117172711,0,262,263
312110324,0,789,2839
16568027,0,148,49
584236419,0,523,816
531945489,0,18614,409
2717589195,0,88,166
726068491,0,231,336
1417184762,0,276,156
623140128,0,1197,1093
225355572,0,85,197
2772741545,0,129,146
30163648,0,1271,318
85700342,0,127,407
123464143,0,1632,4184
797025429425192960,0,8759,3662
548316391,0,927,1423
499161905,0,193,538
72150642,0,684,388
108593828,1,219,466
2974929227,1,331,238
7517052,0,264522,1384
2407794632,0,441,695
2303665551,0,809,943
2411774515,0,731,422
372020500,1,290,929
27835359,1,670,244
805167959996039168,0,290,181
816173826228809728,0,38,212
1191470910,0,2644,356
130617778,0,897363,908
2402270299,1,558,664
4600939455,1,43,47
16799528,0,1776,1465
811990930517585920,0,17,100
21913800,1,53,179
716386046964076544,0,35,68
1613404298,1,210,588
419882130,0,224,151
3060448016,0,709,309
770932036420993024,1,10307,10675
4648117106,0,572,425
2782839655,0,70,347
109697524,0,721,640
337471881,0,404,406
1628414576,0,61,211
705687733201723392,0,172,431
212513934,1,582,437
325755083,0,1250,69
116842490,0,926,584
2328421,0,58266,890
1619903966,0,74,223
201238920,0,1283,230
778363033559166977,0,66,389
109294501,0,113,169
2729221654,0,58,127
2543781737,0,1670,1512
19932119,0,240,220
181654924,0,1384,1036
3325134779,0,2453,1231
16345202,1,361100,1117
3310212841,0,756,209
2502335524,0,322,184
472160031,0,1193,380
755684047154581504,0,327,197
218196382,0,340,530
336377094,0,299,272
459764007,0,1813,2298
139018390,1,189,95
3180112748,0,616,835
2868136206,0,5259,4032
1454259312,0,444,2437
849474685586767873,1,0,4
430484127,0,1050,543
555658191,0,807,1970
631414817,0,9935,9170
437477918,0,611,255
2306993671,0,712,43
4419727995,0,1267,23
227074535,0,675,578
1546531232,0,1983,2437
1684619515,0,506,344
362207239,0,130,384
352417713,0,697,1639
26255294,1,2322,1657
1273906692,0,1426,734
782495966775549952,0,38,242
44021808,0,155,499
797115632487567360,0,14,51
808216132855283712,0,36,121
75861614,0,520,668
45205622,0,641,1851
795639697309569024,1,275,129
32865380,0,835,2126
885433602,0,1111,1201
731789318235275265,1,11,43
728272686,0,240,303
725050778973560838,0,30,16
1495264999,0,47,38
42302133,0,1684,531
827148012539494400,1,16,39
22163908,0,686,581
45064127,1,94,130
22116705,0,301,2315
832913769584062465,1,51,98
2161490723,0,722,428
795633679657824256,1,190,89
2609032124,1,421,142
200723836,0,151,400
827141583321579521,1,34,101
274583645,0,1113,286
2807658463,0,4194,1457
39422151,0,1717,1030
1551657300,0,65,195
311111488,0,151,530
1629339452,0,8168,8985
349684996,0,791,462
2813541158,0,82,200
777290558,0,601,502
368922979,0,1843,809
793851516465676290,0,557,555
629128844,0,166,240
753263713000497153,1,196,122
2517794815,0,154,154
2907244978,0,1206,1904
429656041,0,1531,1664
786003974,0,416,291
115929070,0,5502,2758
835955451128840192,0,190,328
1953278468,0,842,888
817748244247678980,0,7,57
2197992735,0,322,233
2722008668,0,6649,6751
731788558646820864,1,6,44
138802822,1,549,2120
834631051104317441,0,27,134
348165554,0,505,485
3318058468,1,13409,12089
634898785,0,3911,1042
713157058871300097,0,607,595
761265286565756928,0,64,76
354118315,0,459,106
2772153952,0,271,451
849057127578685440,0,1,36
791414212090327040,0,31,98
98458004,0,6836,550
293184538,0,104,994
485430836,1,5647,2897
3248171159,0,1710,1845
3911719755,1,146,0
2612845745,0,440,1249
1209374569,0,453,436
244193282,0,500,221
760261767322710016,1,652,231
604309599,1,260,693
416143407,0,146,116
225566841,0,1054,669
15448200,0,1839,612
3290490107,0,1800,1026
715666616298635264,0,293,361
605718009,0,185,1101
803002454367473664,0,285,617
2927289102,0,342,623
336207545,0,2597,966
3085131316,0,765,2645
4692872354,0,182,18
2740363337,0,1046,691
3371158060,0,3,33
173830574,0,260,460
243147833,0,1730,702
131912345,0,68,64
86086142,0,34,138
848140505552748544,0,4,10
1535018526,0,682,205
762747229882974210,0,2799,445
38681444,0,47,251
709274054,0,258,279
406657530,0,39,546
2903731148,0,4,1
615805923,1,933,564
1380932335,0,78,347
399029716,0,1385,2459
40137852,0,29,49
406144494,0,23,73
448198240,0,155,587
815526650301399045,1,59,71
586010065,0,136,342
834232448670105600,0,33,45
768529896310181888,0,502,919
14681050,0,1653,687
797898671643725825,0,208,780
746597833210372096,0,396,315
69032114,0,11641,11889
1138153556,0,28,147
470015858,0,547,565
14509143,0,542,40
731230317529448448,0,10730,92
17910103,0,769,1992
4749649722,0,15887,734
3297525780,1,685,461
28765655,0,219,173
245156154,0,3543,3799
165940422,0,217,373
94886601,0,164,151
2814058749,0,84,569
4514739314,1,19,20
2571162032,0,381,315
3153526378,1,2859,463
77908436,0,624,1268
3618476476,0,600,3742
1258916532,0,783,731
3795303792,0,662,491
22389244,0,5691,658
826914607755358212,1,85,328
2908393141,0,903,465
369707586,0,477,414
1928268895,0,2211,444
28745045,1,129,679
708390787336245248,0,364,562
4904170083,0,6143,19
864134138,1,600,174
849817645364924416,0,90,901
630670815,0,607,958
3191528629,0,190,533
4107877763,0,1154,1583
2246350868,0,1055,2107
57474976,0,601,502
30931587,0,806,609
2689597044,0,16376,12214
227937934,0,542,1030
459788633,0,1902,1907
3131988453,0,424,284
1182226980,0,484,224
4882520608,1,853,932
60935563,0,471,44
382150749,0,368,437
1583302430,1,258,271
742001376,0,492,396
1055927467,0,48,180
155671850,1,336,2707
3100331849,0,118,226
741089556137644032,0,3107,323
25079070,0,1044,2557
2896350377,0,1906,886
1029155857,0,163,374
93963499,0,190,138
194561325,1,4395,22
373581477,0,5446,193
801224294214733825,0,3726,4323
190164399,0,878,823
3773006115,0,83,74
16007872,1,11872,13357
115515393,0,2119,2008
3361006540,0,4212,602
247481376,0,175,130
3343432737,0,9268,7918
2981614251,0,96,389
1257705380,0,6892,52
922591472,0,399,812
588997622,1,1358,2459
3218586393,0,86,232
389624374,0,35,112
204933749,0,5610,283
2807660920,1,1,15
415507521,0,14127,739
528316812,0,587,839
31250244,0,1978,2396
2277052183,0,463,518
80818830,0,170,99
52966370,0,1499,613
798677006573412352,0,26,46
1123811088,0,256,563
794403189495713792,1,252,781
1439304348,0,210,351
827145849872510976,1,49,103
2589443876,0,480,2170
238733858,0,46,331
26057259,0,268,398
2245347599,0,3471,1493
832901494416560129,1,30,101
835221033930133504,0,410,255
752476209188077572,0,344,203
22009410,0,110,65
795637001764610048,1,183,36
835238757934616576,0,17,109
273482972,0,495,365
3903791499,0,725,277
832916709367496705,1,22,17
187846724,1,1667,519
2282828214,0,40,46
828379238541713409,1,360,758
2800931166,0,174,63
827137096276144129,1,36,99
769533331797082112,0,220,395
162471743,0,310,822
770932036420993024,0,10307,10675
22975713,0,846,594
2557947894,0,246,136
338266078,1,7486,7834
752927906582630400,0,177,135
1498641224,0,2322,500
516603037,1,2,0
213779027,0,214,676
804713061059858434,1,547,1012
1660306200,0,35,130
762603129837723648,0,425,509
3289666822,0,236,239
714139082645905408,0,41,408
409497241,1,84,142
3886758438,0,159,224
401865325,0,514,489
814558403473375232,1,150,73
1478174623,1,15,83
175583678,0,3047,1478
15728799,0,156,276
1513965258,0,497,346
103693118,0,5689,5397
839616374,0,1616,983
324409919,1,105,166
823593724101828608,1,240,463
827140079214817280,1,22,94
109877920,0,1678,465
755096301738397696,0,2497,688
3413481319,0,238,862
20656631,0,659,864
1337084580,0,102,136
2682755644,0,235,1730
1095484218,0,478,424
3291605214,0,700,453
147786694,0,146,368
327819706,0,493,970
11386502,1,36855,4254
260710193,0,1154,196
844444046286376960,0,3,8
3439093618,0,4839,442
3327667398,0,66,290
245672182,0,1710,493
823215175474020353,0,1441,3374
18508397,0,137,176
3427087131,0,40,74
758132985900171265,1,11,42
1019648436,0,8,49
2677818225,0,315,208
2882860594,1,274,543
30040642,0,9820,566
273156067,0,2270,2425
4888925527,0,330,252
60147159,0,2163,1396
2666640259,0,357,784
797141321534308352,0,63,92
106805799,0,331,332
53763261,0,586,356
2789765567,0,94,131
740406201435971584,1,239,1258
2362695968,0,1420,390
2228729993,0,455,726
385093141,1,1036,513
34120418,0,559,1688
3321776377,0,1590,2275
2170689810,0,303,516
579783286,0,5814,3021
2336025725,0,642,180
524498237,0,479,360
5820162,0,1477,4999
2174707263,1,115,272
700654557152436225,0,11,81
300066808,0,299,317
750676996804472832,0,2723,2013
45263141,1,361,1264
34225423,0,49,310
701540916,0,4312,361
3706759640,0,255,130
243106576,0,2568,3004
366790958,0,597,253
2320328852,0,490,1170
325890391,0,323,99
2801044150,0,103,640
989606592,0,925,501
296313093,0,1013,835
827153281076064256,1,31,101
724618886,0,2513,2283
822365552375013377,0,196,413
731786166832398336,1,7,25
739426409530204160,0,92,314
283282734,0,5061,998
3044842324,0,565,0
279089944,1,5227,3614
1148079204,1,1061,1307
789780244509167616,0,502,145
423835170,0,117,108
266762558,0,833,777
1443161066,0,173,164
849443617773154304,0,0,3
1700545526,0,1007,833
396857756,0,530,262
2439061194,0,209,203
536566371,0,395,376
839323061245485056,0,251,294
3932484133,0,701,526
1342799557,0,138,108
27702831,0,40,118
1730542062,0,480,408
4214136858,0,1292,1293
265891353,0,131,340
742489932653072384,0,27,221
40061141,0,310,1970
2582381888,0,389,218
293185238,1,712,367
783438426397822976,0,98,126
524399146,1,2184,1543
69752649,0,3080,3033
746784414487568384,0,2406,140
4895637321,1,30,100
90556954,0,504,88
761229651402305536,1,542,927
2824885891,0,139,194
710840063785971712,1,208,153
2388999333,0,207,187
785953193960374276,1,7,13
253148438,0,1190,567
348022410,0,314,333
796664002927611904,1,21,21
2440421950,0,1496,2404
3129788129,1,191,188
3502996823,0,273,427
937563637,0,608,540
3033222285,0,1004,315
235890202,0,2119,848
1427757265,1,11746,3959
25552203,1,643,678
767922444346589184,0,75,214
761203526710075392,0,47,94
731104367097589760,0,48,61
745370688375099392,0,184,321
3087866529,0,73,47
56783624,0,145,363
1558290805,0,59,99
312001802,0,422,199
254518816,1,2517,1866
23015825,1,1739,2370
849618063142080517,1,1,21
197697899,0,273,274
2722866009,0,1684,1693
44627402,0,625,1136
833548477779017728,0,59,346
4758680481,0,319,430
30894293,0,2829,3701
23498518,1,1528,2077
2673933187,0,939,561
331899400,0,1014,628
4842512432,0,227,481
209916447,1,61,190
826915079027359750,0,240,367
2469863341,0,515,366
14246011,0,1214,1798
1465319455,0,1355,679
1129610112,0,862,435
1492350894,0,33431,10
61197041,0,32727,15690
4103744713,0,1109,497
2209145031,0,455877,116
3352892493,0,169,215
42260354,0,438,239
38988795,0,755,658
4031508979,0,446,437
1401358502,0,273,334
2985335882,0,352,428
1414752673,0,90,292
3427503989,0,2548,1527
118042210,0,139,121
841404662620291073,0,18,90
155301255,0,118,275
4879762215,1,99,65
61674572,0,1164,794
157879118,0,90,142
57778042,0,283,1372
4017694671,1,219,661
26931850,1,213,221
190468875,0,2285,1461
168876979,0,1251,380
215893892,1,337,326
1533353251,0,236,291
1166531532,0,2053,448
425995466,0,2156,670
169234465,0,8643,710
21699092,0,485,1047
620008292,0,1913,1203
50480332,0,602,2075
781289002154549252,0,44,105
18333859,0,10086,2880
3127329503,0,627,260
333624911,0,926,908
843337134559911936,0,180,289
2836237550,0,334,492
52598626,0,125,455
849506159090442240,0,0,2
849865436305006592,0,0,0
1128673398,1,2290,2190
4464041176,0,290,168
312203922,0,2105,1577
2982829267,0,208,277
841403730792742912,0,156,534
1501967353,0,1065,61
331897528,0,431,273
84839696,0,6876,6442
4472360915,0,203,209
96133244,0,2709,2382
314749861,0,1132,797
39551948,1,1045,1307
2413144872,0,533,519
818682736919482368,0,241,349
253126912,0,5249,2928
32528941,0,1212,132
835786621022765056,0,0,20
406114131,0,492,712
817819160877158401,0,126,353
60287540,0,122,399
378438687,0,48,95
2758694338,0,1544,1414
19948647,0,84,326
3403647088,0,629,496
3730571712,0,39,41
815526650301399045,0,59,71
1163876526,0,1711,1719
3034641877,0,232,577
4266388634,1,2,10
169881606,1,9935,1553
107566941,0,1656,1669
2386899498,1,850,790
960967081,0,10406,8205
761474541159784448,1,2,15
1617803504,0,3060,1827
704306828,0,5392,4768
926087443,0,425,386
753633708830134272,0,355,638
721168303381745664,0,132,227
824553927555309568,0,107,106
2507483830,0,1103,1061
2925367055,0,312,207
803002454367473664,0,285,617
922293614,0,908,368
724870051627696128,1,633,226
308703068,0,582,1387
106384659,0,2,4
791087809138417666,0,1959,686
311154519,0,1260,2229
44000905,0,155614,1750
1663829215,0,395,346
407628600,0,2522,1494
2167078237,0,663,478
737871198848176128,0,1145,531
883831159,0,7416,3803
25036868,0,258,188
2869037673,0,33,8
345105225,0,988,689
1910060216,0,180,183
232088484,1,431,486
751722272646434820,0,9002,4163
2332808262,1,3189,4019
39967509,0,324,62
3898759513,0,175,245
4888246527,0,1444,203
1232157763,0,383,383
189684196,0,334,260
757626685,0,10189,3021
53380635,1,578,418
835105073428492288,0,242,88
1241013428,0,418,102
229666516,0,1446,768
71372669,0,1444,617
2833346726,0,212,156
762016834132508672,0,180,76
250928500,0,2204,1934
705863253759365121,0,392,224
20008724,0,2427,282
44585646,0,911,1181
62453219,0,2970,996
2283573780,0,39965,8188
1083905928,1,1076,273
4758399770,1,827,2368
722044793006735360,0,1625,2820
2893933908,0,236677,145
4714536563,1,1382,1494
226036998,0,655,947
33146094,0,1545,968
726505742354792448,0,37684,529
381108460,0,312,216
833932584,1,21,57
2269582184,0,128,99
711278693109239808,0,109,98
256188372,0,879,599
592466863,1,516,1055
2366707681,0,285,942
3108683933,0,1375,298
2153158058,1,1741,2805
843188460144025600,0,2,48
324556402,0,185,609
727275384794931202,0,28,31
26630488,0,1981,414
891031404,0,693,100
815753736865902592,0,159,266
2906819227,0,5249,253
4661407821,0,387,330
711270369613717505,1,114,217
3121991020,0,25,27
3407402205,0,46,245
2793403444,0,227,260
1365382442,0,174,83
62540470,0,805,703
841054948213305345,0,12,89
27375420,0,437,823
28946201,1,5577,2270
818085929747353600,1,711,904
3279357606,0,474,102
4399803980,0,99,247
2657638260,0,528,192
1515510390,1,1519,89
758375612293779460,0,39,183
1651503294,1,615,995
818147334647320578,0,13,65
71616422,1,9177,9578
839173490301370369,1,1001,5001
16374818,1,5687,2511
4260847094,0,16875,17045
846819033437650945,1,5,67
4324815023,0,1035,67
531729262,0,393,216
1475267486,0,1200,1518
415016787,0,414,456
410094301,0,71,106
1458239167,0,2552,1302
822229907426123780,0,498,85
402112664,0,513,470
330029149,0,264,152
290275622,0,774,672
2665112214,0,156,307
797025429425192960,0,8760,3662
2397349803,0,353,474
24524448,1,9810,2774
209438591,0,747,348
721353197403705345,0,791,463
146693132,0,2758,937
754929303838535680,0,4,24
2478694018,0,1872,2472
354037001,0,1056,1511
2584662426,0,82,90
75893368,0,1167,1578
394811089,0,44,264
2545767418,1,36,15
2858564209,1,25851,24099
1965105475,0,4898,276
14282169,1,109843,48987
749854734,0,137,776
3346558179,0,926,588
19599956,0,23126,1345
1447670448,0,864,548
29714937,0,10215,10164
713363879859003392,0,93,56
2445287439,0,2417,2772
553075316,0,1143,64
1724076054,0,503,604
530852362,0,347,1495
16146778,0,1562,2134
28425070,0,8276,5061
215657356,0,90,131
557175261,0,3080,3808
3498539357,0,3203,2297
1411619156,1,1917,5001
38572045,0,588,868
36196736,0,697,270
565151401,0,408,633
2666397453,0,591,1006
444252616,0,1580,2234
739087356754571265,0,4,9
211625103,0,8612,953
43816778,0,967,334
834878839167741952,0,2179,3425
1022976709,0,1298,563
44959505,0,28887,30015
620188550,0,295,551
922773338,0,561,655
328308987,0,2639,1457
4687623691,0,195761,103
106448460,0,43131,1034
1210801668,0,254,65
1449829908,0,300,470
2519489342,0,142,224
3020611276,0,13,86
724312172562681857,1,135,219
1132862250,1,4872,5243
771133143298416640,0,18,107
850036001460424704,1,1,67
837791320601202688,0,3,11
83344839,0,281,553
2953016768,0,124,245
3565685781,0,130,1082
301239522,0,156,98
3159888878,0,2518,694
277206981,0,1613,581
32151982,0,1242,470
820099731640619008,1,0,0
413912975,0,2435,1786
704360511035580416,0,212,275
614349331,0,648,278
67407858,1,1780,709
523897876,0,868,429
849918750166003712,0,10,52
827643186,0,582,506
1201647955,0,604,311
1268639186,0,326,274
3419927356,0,3930,125
838246332791926785,0,185,437
97082147,0,1329565,1265
2252889918,0,112,60
1321543112,0,235,745
618664693,0,1198,656
1013464766,0,1266,47
1191719593,0,215,218
2300384840,0,16,3
37213193,0,5334,1183
32926810,0,32,213
152870557,1,1365,1006
507915779,0,859,1974
820658179818356741,1,46,57
59827129,0,49916,200
62327907,1,2482,1100
831143383825530880,0,108,132
3215338655,0,1068,103
2809985634,1,14373,1128
860089723,0,466,2567
181805248,0,1969,1843
2934148978,0,241,216
721432646,0,348,361
18205531,0,36200,2185
2343023248,0,112,100
824647182322204672,1,63,242
453649529,0,597,961
835303401575575552,0,236,249
1515723967,0,830,575
21278551,1,178,478
237844999,0,354,229
222717086,0,2854,569
188525525,1,98546,73863
2981766071,0,607,668
192968638,0,1452,406
926631943,0,1193,881
297141165,0,1089,1051
715860485837598720,0,7,19
712162743571316736,1,899,936
93496023,0,680,302
850037755153395712,1,0,39
211250950,0,355,209
4352654488,0,43,185
32873840,0,665,935
1329807780,0,534,1039
3135243569,1,251,360
762892838149300225,0,175,223
1938467988,0,52,95
581346083,0,327,896
2506875656,0,140,97
1530075114,0,308,366
848487414020657153,1,16,27
1682572448,0,141,112
213139002,0,1022,801
2532223145,0,2193,2040
4703608866,0,338,529
381267810,1,336,754
351812038,0,15902,3190
162745984,0,2624,280
26238515,0,695,480
42925981,0,2180,2308
607845940,0,233,261
3300932289,0,1750,1831
28943469,0,3324,4995
867764468,0,2117,668
724021234145460225,0,326,131
67478353,0,839,594
260271000,0,1312,4912
2200165666,1,1927,747
2675502198,0,987,831
838792950,1,22865,17706
3990551125,0,8399,1557
776663662123638784,0,58,188
1370626844,1,3166,1762
4384268412,0,32,89
501139438,1,1864,2717
2298467139,0,828,255
2557680301,0,407,418
4065131953,0,32,268
2909832420,0,278,181
107229597,1,39847,32333
87291223,0,416,2751
212939666,0,90,140
818210117179076609,1,1,93
32193364,0,499,463
214724611,1,1145,912
193459428,0,411,1693
30672026,0,4074,153
532496572,0,398,1010
3768257652,0,53,217
502087896,1,479,353
30722164,0,225,103
354688121,0,15,266
3870190885,0,15607,15682
733026451784667136,0,1964,1409
18355938,1,6966,2947
348217926,1,104,113
2670884166,0,1778,937
416380919,0,1432,1003
3431564453,0,154,119
129311885,0,2393,844
747941323,0,98,661
385873815,0,3162,2192
345209655,0,1604,1537
3347277309,0,2323,2256
55409019,0,2635,232
44578082,0,1135,635
31388819,0,152945,1533
395149823,0,873028,283
1599344462,0,305,489
1285075412,0,770,314
1455223285,1,33,190
25588888,1,16234,2084
155181403,1,3889,4313
811157562,0,577,1005
531928247,0,37,191
831263283202158596,0,108,225
759140886638792704,0,2015,1645
3069898314,0,17778,16207
3289644187,0,60,121
164682232,1,1283,711
846792536245047300,0,5,111
758346199455920128,0,21,14
2385749220,0,335,285
4743589034,0,2,8
2740951320,0,360,685
2870719896,0,118,316
479579180,1,96,575
91010436,0,925,3111
239164284,0,56,164
776257405260668928,0,599,1017
756937514028445697,0,530,398
56234338,1,1427,2783
209210479,0,2277,2000
4643860580,0,4937,714
136330828,1,154,43
2477766959,0,342,620
249582363,0,231,33
142999272,0,35,149
822333694320865280,1,9,19
792792498615689216,0,65,94
823973253257510912,1,4,52
831686652934316032,1,37,165
3041796432,0,198,145
2952851938,0,87,198
406206289,0,217,143
216972393,0,897,770
823935071870734336,0,10344,10132
4823957331,0,507,309
1628050826,0,552,294
2247489692,0,836,853
3326993562,1,403,85
319844193,0,1539,366
2372335208,1,327,403
259309785,0,483,1294
152084906,0,3303,2498
758080831114084352,0,66,923
19932119,1,240,220
3366609809,0,2467,195
107766846,0,910,616
247365621,0,127,191
14310077,0,2312,2455
849465106920607744,0,0,2
2859033044,0,26,67
805857492114649088,0,77,293
105895409,0,195,1561
16427734,0,9106,2171
3702002236,0,177,639
1573669320,0,595,171
3052928216,1,240,474
18301117,0,2011,1914
816632591164076036,0,78,681
24178450,0,220,300
93710949,1,2281,1123
422496868,0,677,345
175805062,0,3111,2231
2898116001,0,446,677
36063034,0,570,915
129917668,1,329,462
546463851,0,513,340
463308702,0,385,671
702723252,0,809,728
2181952545,0,981,741
328103826,1,744,330
817846787662704641,0,1133,1475
3145410239,1,1549,712
3026034274,0,186,261
764085727550472192,0,924,359
3626448975,0,449,347
2582853434,0,946,3066
2979952462,1,19,372
712785129115004929,0,287,242
3059619850,0,407,706
4062681328,0,214,256
3140082566,0,30,18
726792301,0,235,238
710831727015534592,0,89,355
62261219,0,457,383
838976861870903296,0,15,136
832770367194177536,0,15,57
1188565669,0,278,248
704138886704992256,0,240,150
804271146833182720,1,4,3
608152670,1,62,55
2582853434,0,946,3066
336590909,0,140,218
847919666081255424,0,127,240
103039463,0,271,384
768140059497365504,0,190,187
165345214,0,810,1366
800375327071432704,0,247,144
1348906650,0,604,171
704824423866605568,0,88,146
972017172,1,424,3151
519961684,1,1217,971
762018526362304512,1,2452,5
848949876549455873,0,3,12
2364919740,0,96,50
497961995,0,5630,479
776363460749844480,0,111,100
26310407,0,942,1773
267485252,0,53229,2264
117262182,0,1886,1384
1331353675,0,261,218
725218941371555841,0,197,191
2981449060,0,1617,120
848353356439597056,0,50,80
773815284,0,20,107
3959224161,1,82,224
1281786182,1,418,851
19607933,0,1049,1522
1188095689,0,55,24
140726177,0,657,857
790438330332766208,0,216,291
4718857831,0,2602,4994
2796897252,0,318,964
218263832,0,1309,4998
705414515886657536,0,120,351
124098027,1,50038,98
1040035728,0,25576,210
21434732,0,5625,970
2373848286,0,317,1014
792210370177880064,0,113,129
1676698814,0,277,765
244293475,0,452,391
725360973406699523,0,492,471
17989329,0,577,501
44422593,1,15687,490
519217333,0,280,950
4458878892,1,388,722
14286412,0,3844,3422
368814824,0,222,142
720647073704644612,1,408,432
39856816,0,54,294
1237371277,0,224,222
703033301221707777,0,33,3290
417579814,0,539,583
464318919,0,1028,499
37054076,0,34932,25582
339060501,0,946,2234
746010578737569792,0,73,17
748350360373305344,0,285,138
934824404,0,1617,2720
1315315069,0,129,659
792170270,0,329,3106
836678126,0,336,346
2587757201,0,2893,426
257947972,0,171,195
504299643,0,206,333
840285235484999680,0,192,1648
776949803800408064,0,23,177
776201015104147456,0,2747,352
821053555343814656,1,39,110
311523310,0,741,2778
827715262417768448,0,483,1224
2176513141,0,189,272
2522362080,1,728,1288
104710814,1,7165,657
1431577646,1,1570,1591
817121458879131648,0,349,471
2455182955,0,551,450
629895431,0,255,543
725511019351687168,1,1178,3107
26317894,0,324,333
700869756002250752,0,68,80
956733710,0,11715,7146
296918993,0,51,228
2176432328,0,112,196
466118557,0,682,167
3383469267,0,457,151
142392478,0,313,306
752903408579973120,1,24,472
237569774,0,405,355
614556473,0,1304,440
846574042932903936,0,16,30
2233668082,0,263,314
1263841058,0,74,232
66170511,0,906,1326
19651891,0,481,148
841689089078370308,0,176,557
3599430314,0,687,484
733807914830286848,0,81,100
828442440411394048,0,7583,1222
63003504,0,507,592
2535800601,0,1083,353
18107739,0,876,840
773160769357811712,0,1014,389
2474437902,0,297,312
2440835689,1,3788,447
4852605328,1,997,3576
740186171582582784,0,293,161
720704852,1,2431,2593
22341326,0,1058,615
834427048957444097,1,9,52
353385968,1,123,135
215208406,1,3868,336
778235810613035008,0,712,429
16638693,0,2922,1033
15479537,0,696,466
616934878,0,2964,3025
3597354257,1,230,713
551111140,0,1732,538
3636626294,0,805,839
319291924,0,2390,827
610014228,0,1853,510
2730190108,0,240,167
391117402,0,2,290
3795602721,0,211,232
572056824,0,495,349
14418310,1,2272,1015
713891083621543936,0,38,108
823951837271392256,0,138,98
3493529353,0,143,49
1875984590,0,421,438
270663660,1,3112,5001
1582594436,0,2228,1052
314267194,0,3047,670
72596449,0,593,759
7129712,1,1091,719
76403138,1,907,1473
159654661,1,1185,930
